"","doy","t","temp","seas","thresh"
"5535",37,2021-02-06,9.61,10.1955,11.5291
"5536",38,2021-02-07,9.34,10.185,11.5216
"5537",39,2021-02-08,9.58,10.1744,11.5126
"5538",40,2021-02-09,9.5,10.164,11.5039
"5539",41,2021-02-10,9.48,10.1541,11.4952
"5540",42,2021-02-11,9.41,10.1446,11.4868
"5541",43,2021-02-12,9.59,10.1353,11.4905
"5542",44,2021-02-13,9.95,10.1259,11.499
"5543",45,2021-02-14,10,10.1168,11.5082
"5544",46,2021-02-15,9.97,10.1079,11.5194
"5545",47,2021-02-16,10.12,10.0993,11.5299
"5546",48,2021-02-17,9.89,10.0912,11.5374
"5547",49,2021-02-18,9.74,10.0835,11.5448
"5548",50,2021-02-19,9.57,10.0757,11.5497
"5549",51,2021-02-20,9.8,10.0676,11.5543
"5550",52,2021-02-21,9.7,10.0598,11.5583
"5551",53,2021-02-22,9.75,10.0521,11.5623
"5552",54,2021-02-23,9.86,10.0452,11.5657
"5553",55,2021-02-24,9.25,10.0388,11.5683
"5554",56,2021-02-25,9.13,10.0329,11.567
"5555",57,2021-02-26,8.93,10.0277,11.5638
"5556",58,2021-02-27,8.84,10.0231,11.5582
"5557",59,2021-02-28,8.75,10.0192,11.5523
"5558",61,2021-03-01,8.76,10.0154,11.5421
"5559",62,2021-03-02,8.71,10.0158,11.5405
"5560",63,2021-03-03,8.8,10.0165,11.5392
"5561",64,2021-03-04,8.59,10.0179,11.5393
"5562",65,2021-03-05,9.25,10.0197,11.5418
"5563",66,2021-03-06,9.23,10.0228,11.5447
"5564",67,2021-03-07,9.4,10.027,11.5528
"5565",68,2021-03-08,9.72,10.0326,11.562
"5566",69,2021-03-09,9.63,10.0396,11.5719
"5567",70,2021-03-10,9.68,10.0472,11.5828
"5568",71,2021-03-11,9.66,10.0551,11.5903
"5569",72,2021-03-12,9.61,10.063,11.5955
"5570",73,2021-03-13,9.86,10.0709,11.6003
"5571",74,2021-03-14,9.69,10.0794,11.6039
"5572",75,2021-03-15,9.62,10.088,11.6062
"5573",76,2021-03-16,9.45,10.0962,11.6033
"5574",77,2021-03-17,9.2,10.1033,11.5987
"5575",78,2021-03-18,9.32,10.1105,11.5935
"5576",79,2021-03-19,9.54,10.117,11.5845
"5577",80,2021-03-20,9.67,10.1229,11.5717
"5578",81,2021-03-21,9.59,10.1287,11.5569
"5579",82,2021-03-22,9.62,10.1349,11.5421
"5580",83,2021-03-23,9.19,10.141,11.5247
"5581",84,2021-03-24,8.95,10.1466,11.5081
"5582",85,2021-03-25,9.08,10.1516,11.4959
"5583",86,2021-03-26,8.96,10.1555,11.4839
"5584",87,2021-03-27,9.03,10.1589,11.4727
"5585",88,2021-03-28,9.56,10.1624,11.4623
"5586",89,2021-03-29,9.31,10.1657,11.4537
"5587",90,2021-03-30,8.93,10.1693,11.4464
"5588",91,2021-03-31,9.11,10.1732,11.4423
"5589",92,2021-04-01,9.59,10.1769,11.4381
"5590",93,2021-04-02,9.47,10.1797,11.4319
"5591",94,2021-04-03,8.9,10.1833,11.4283
"5592",95,2021-04-04,9,10.1874,11.4253
"5593",96,2021-04-05,9.48,10.1923,11.4233
"5594",97,2021-04-06,9.13,10.1984,11.4223
"5595",98,2021-04-07,10.32,10.2059,11.4205
"5596",99,2021-04-08,9.57,10.2143,11.4174
"5597",100,2021-04-09,9.36,10.2229,11.415
"5598",101,2021-04-10,8.91,10.2313,11.4125
"5599",102,2021-04-11,8.72,10.2397,11.4134
"5600",103,2021-04-12,8.78,10.2482,11.4167
"5601",104,2021-04-13,8.78,10.2575,11.4224
"5602",105,2021-04-14,8.68,10.2663,11.4285
"5603",106,2021-04-15,8.58,10.277,11.4352
"5604",107,2021-04-16,9.34,10.2881,11.4461
"5605",108,2021-04-17,10.41,10.2987,11.4574
"5606",109,2021-04-18,9.66,10.3076,11.4655
"5607",110,2021-04-19,9.6,10.3153,11.4772
"5608",111,2021-04-20,9.62,10.3221,11.4939
"5609",112,2021-04-21,NA,10.3291,11.513
"5610",113,2021-04-22,9.11,10.3347,11.5308
"5611",114,2021-04-23,9.75,10.3404,11.552
"5612",115,2021-04-24,10.37,10.3466,11.5725
"5613",116,2021-04-25,9.61,10.354,11.5887
"5614",117,2021-04-26,10.24,10.361,11.604
"5615",118,2021-04-27,10.72,10.3692,11.619
"5616",119,2021-04-28,11.14,10.3798,11.6385
"5617",120,2021-04-29,11.06,10.3934,11.6639
"5618",121,2021-04-30,10.86,10.4088,11.689
"5619",122,2021-05-01,10.71,10.4248,11.7112
"5620",123,2021-05-02,10.37,10.4404,11.731
"5621",124,2021-05-03,9.99,10.4586,11.7523
"5622",125,2021-05-04,10.16,10.4778,11.7785
"5623",126,2021-05-05,12.09,10.4975,11.7974
"5624",127,2021-05-06,12.2,10.5179,11.8143
"5625",128,2021-05-07,10.62,10.5386,11.8302
"5626",129,2021-05-08,9.78,10.5591,11.8439
"5627",130,2021-05-09,9.32,10.5799,11.8632
"5628",131,2021-05-10,9.02,10.6011,11.8835
"5629",132,2021-05-11,9.05,10.6251,11.9065
"5630",133,2021-05-12,9.3,10.6531,11.9325
"5631",134,2021-05-13,10.64,10.6845,11.9599
"5632",135,2021-05-14,10.73,10.7169,11.9864
"5633",136,2021-05-15,10.88,10.7523,12.0134
"5634",137,2021-05-16,10.59,10.7892,12.0426
"5635",138,2021-05-17,10.72,10.8297,12.0765
"5636",139,2021-05-18,9.83,10.8748,12.1142
"5637",140,2021-05-19,NA,10.9253,12.1608
"5638",141,2021-05-20,NA,10.9792,12.2103
"5639",142,2021-05-21,9.99,11.0365,12.2652
"5640",143,2021-05-22,9.48,11.0948,12.3214
"5641",144,2021-05-23,9.26,11.154,12.3788
"5642",145,2021-05-24,9.65,11.2138,12.4361
"5643",146,2021-05-25,11.29,11.273,12.4939
"5644",147,2021-05-26,NA,11.3292,12.5503
"5645",148,2021-05-27,NA,11.3833,12.6077
"5646",149,2021-05-28,NA,11.4324,12.665
"5647",150,2021-05-29,NA,11.4756,12.717
"5648",151,2021-05-30,NA,11.5123,12.7621
"5649",152,2021-05-31,NA,11.5458,12.8078
"5650",153,2021-06-01,NA,11.5763,12.8525
"5651",154,2021-06-02,NA,11.6052,12.8943
"5652",155,2021-06-03,NA,11.6327,12.9426
"5653",156,2021-06-04,NA,11.6593,12.984
"5654",157,2021-06-05,NA,11.6879,13.032
"5655",158,2021-06-06,NA,11.7199,13.0849
"5656",159,2021-06-07,NA,11.7567,13.1426
"5657",160,2021-06-08,NA,11.7988,13.2031
"5658",161,2021-06-09,NA,11.8447,13.2608
"5659",162,2021-06-10,NA,11.8947,13.3198
"5660",163,2021-06-11,NA,11.9459,13.379
"5661",164,2021-06-12,NA,11.9968,13.4355
"5662",165,2021-06-13,NA,12.0482,13.4926
"5663",166,2021-06-14,NA,12.0995,13.5503
"5664",167,2021-06-15,NA,12.151,13.6086
"5665",168,2021-06-16,NA,12.2006,13.6643
"5666",169,2021-06-17,NA,12.2476,13.7159
"5667",170,2021-06-18,NA,12.2903,13.7643
"5668",171,2021-06-19,NA,12.3284,13.8075
"5669",172,2021-06-20,NA,12.3659,13.849
"5670",173,2021-06-21,NA,12.4026,13.8866
"5671",174,2021-06-22,NA,12.4391,13.9248
"5672",175,2021-06-23,NA,12.4766,13.9638
"5673",176,2021-06-24,NA,12.5146,14.0041
"5674",177,2021-06-25,NA,12.5547,14.0455
"5675",178,2021-06-26,NA,12.5969,14.0863
"5676",179,2021-06-27,NA,12.6438,14.127
"5677",180,2021-06-28,NA,12.6962,14.1683
"5678",181,2021-06-29,NA,12.7544,14.2097
"5679",182,2021-06-30,NA,12.8173,14.2515
"5680",183,2021-07-01,NA,12.8822,14.2899
"5681",184,2021-07-02,NA,12.9492,14.3291
"5682",185,2021-07-03,NA,13.0193,14.3719
"5683",186,2021-07-04,NA,13.091,14.417
"5684",187,2021-07-05,NA,13.164,14.4627
"5685",188,2021-07-06,NA,13.2358,14.5117
"5686",189,2021-07-07,NA,13.3061,14.5583
"5687",190,2021-07-08,NA,13.3724,14.6052
"5688",191,2021-07-09,NA,13.4325,14.6488
"5689",192,2021-07-10,NA,13.4878,14.691
"5690",193,2021-07-11,NA,13.5396,14.7313
"5691",194,2021-07-12,NA,13.5889,14.7685
"5692",195,2021-07-13,NA,13.636,14.8059
"5693",196,2021-07-14,NA,13.6802,14.8405
"5694",197,2021-07-15,NA,13.7231,14.8741
"5695",198,2021-07-16,NA,13.7637,14.906
"5696",199,2021-07-17,NA,13.8044,14.9406
"5697",200,2021-07-18,NA,13.8446,14.9793
"5698",201,2021-07-19,NA,13.8858,15.0177
"5699",202,2021-07-20,NA,13.9286,15.057
"5700",203,2021-07-21,NA,13.9704,15.0983
"5701",204,2021-07-22,NA,14.0097,15.1364
"5702",205,2021-07-23,NA,14.0471,15.1728
"5703",206,2021-07-24,NA,14.0823,15.2079
"5704",207,2021-07-25,NA,14.1159,15.2395
"5705",208,2021-07-26,NA,14.1482,15.2697
"5706",209,2021-07-27,NA,14.18,15.3027
"5707",210,2021-07-28,NA,14.2093,15.3359
"5708",211,2021-07-29,NA,14.2355,15.3648
"5709",212,2021-07-30,NA,14.257,15.3897
"5710",213,2021-07-31,NA,14.275,15.4115
"5711",214,2021-08-01,NA,14.2912,15.4343
"5712",215,2021-08-02,NA,14.3067,15.4522
"5713",216,2021-08-03,NA,14.3208,15.4719
"5714",217,2021-08-04,NA,14.3324,15.4825
"5715",218,2021-08-05,NA,14.3416,15.4932
"5716",219,2021-08-06,NA,14.3487,15.4999
"5717",220,2021-08-07,NA,14.3524,15.5028
"5718",221,2021-08-08,NA,14.3529,15.4998
"5719",222,2021-08-09,NA,14.3552,15.4989
"5720",223,2021-08-10,NA,14.3594,15.4989
"5721",224,2021-08-11,NA,14.3633,15.4995
"5722",225,2021-08-12,NA,14.3655,15.5007
"5723",226,2021-08-13,NA,14.3662,15.5028
"5724",227,2021-08-14,NA,14.3651,15.5072
"5725",228,2021-08-15,NA,14.3626,15.5125
"5726",229,2021-08-16,NA,14.3563,15.5189
"5727",230,2021-08-17,NA,14.3453,15.5192
"5728",231,2021-08-18,NA,14.3293,15.5128
"5729",232,2021-08-19,NA,14.3097,15.5037
"5730",233,2021-08-20,NA,14.2844,15.4878
"5731",234,2021-08-21,NA,14.2547,15.4553
"5732",235,2021-08-22,NA,14.2235,15.4181
"5733",236,2021-08-23,NA,14.1915,15.3764
"5734",237,2021-08-24,NA,14.1585,15.3321
"5735",238,2021-08-25,NA,14.1242,15.289
"5736",239,2021-08-26,NA,14.0888,15.2457
"5737",240,2021-08-27,NA,14.0537,15.2009
"5738",241,2021-08-28,NA,14.0198,15.1573
"5739",242,2021-08-29,NA,13.988,15.1176
"5740",243,2021-08-30,NA,13.9582,15.0852
"5741",244,2021-08-31,NA,13.9293,15.0555
"5742",245,2021-09-01,NA,13.9005,15.0281
"5743",246,2021-09-02,NA,13.8707,15.0046
"5744",247,2021-09-03,NA,13.8402,14.9795
"5745",248,2021-09-04,NA,13.8088,14.955
"5746",249,2021-09-05,NA,13.7766,14.9289
"5747",250,2021-09-06,NA,13.7441,14.9019
"5748",251,2021-09-07,NA,13.7117,14.8758
"5749",252,2021-09-08,NA,13.6793,14.8503
"5750",253,2021-09-09,NA,13.6448,14.8232
"5751",254,2021-09-10,NA,13.6083,14.7957
"5752",255,2021-09-11,NA,13.5716,14.7675
"5753",256,2021-09-12,NA,13.5356,14.7378
"5754",257,2021-09-13,NA,13.4995,14.7058
"5755",258,2021-09-14,NA,13.4632,14.6723
"5756",259,2021-09-15,NA,13.4266,14.6385
"5757",260,2021-09-16,NA,13.3913,14.6021
"5758",261,2021-09-17,NA,13.3578,14.5659
"5759",262,2021-09-18,NA,13.3258,14.5292
"5760",263,2021-09-19,NA,13.2948,14.4922
"5761",264,2021-09-20,NA,13.2654,14.4532
"5762",265,2021-09-21,NA,13.2372,14.4259
"5763",266,2021-09-22,NA,13.2071,14.4017
"5764",267,2021-09-23,NA,13.1754,14.3774
"5765",268,2021-09-24,NA,13.1438,14.3537
"5766",269,2021-09-25,NA,13.1117,14.3303
"5767",270,2021-09-26,NA,13.079,14.3061
"5768",271,2021-09-27,NA,13.0444,14.2813
"5769",272,2021-09-28,NA,13.008,14.2555
"5770",273,2021-09-29,NA,12.9705,14.2293
"5771",274,2021-09-30,NA,12.9331,14.2003
"5772",275,2021-10-01,NA,12.896,14.1711
"5773",276,2021-10-02,NA,12.8591,14.139
"5774",277,2021-10-03,NA,12.8229,14.1079
"5775",278,2021-10-04,NA,12.7871,14.078
"5776",279,2021-10-05,NA,12.7501,14.0453
"5777",280,2021-10-06,NA,12.7126,14.0095
"5778",281,2021-10-07,NA,12.6745,13.9776
"5779",282,2021-10-08,NA,12.6343,13.9467
"5780",283,2021-10-09,NA,12.5926,13.9134
"5781",284,2021-10-10,NA,12.5491,13.8789
"5782",285,2021-10-11,NA,12.5029,13.8432
"5783",286,2021-10-12,NA,12.4548,13.8075
"5784",287,2021-10-13,NA,12.4052,13.7763
"5785",288,2021-10-14,NA,12.3554,13.7459
"5786",289,2021-10-15,NA,12.3053,13.7163
"5787",290,2021-10-16,NA,12.2569,13.6884
"5788",291,2021-10-17,NA,12.2102,13.6637
"5789",292,2021-10-18,NA,12.1658,13.6429
"5790",293,2021-10-19,NA,12.1253,13.6248
"5791",294,2021-10-20,NA,12.0875,13.6108
"5792",295,2021-10-21,NA,12.0524,13.6075
"5793",296,2021-10-22,NA,12.02,13.606
"5794",297,2021-10-23,NA,11.9909,13.6013
"5795",298,2021-10-24,NA,11.9647,13.599
"5796",299,2021-10-25,NA,11.9406,13.5992
"5797",300,2021-10-26,NA,11.918,13.5993
"5798",301,2021-10-27,NA,11.8964,13.5971
"5799",302,2021-10-28,NA,11.8752,13.5798
"5800",303,2021-10-29,NA,11.8539,13.5561
"5801",304,2021-10-30,NA,11.8319,13.5321
"5802",305,2021-10-31,NA,11.8093,13.5072
"5803",306,2021-11-01,NA,11.7865,13.4814
"5804",307,2021-11-02,NA,11.7639,13.4567
"5805",308,2021-11-03,NA,11.741,13.431
"5806",309,2021-11-04,NA,11.7175,13.404
"5807",310,2021-11-05,NA,11.6947,13.3783
"5808",311,2021-11-06,NA,11.6726,13.3556
"5809",312,2021-11-07,NA,11.6506,13.3299
"5810",313,2021-11-08,NA,11.6299,13.3045
"5811",314,2021-11-09,NA,11.6101,13.2846
"5812",315,2021-11-10,NA,11.5909,13.2648
"5813",316,2021-11-11,NA,11.5727,13.2532
"5814",317,2021-11-12,NA,11.5542,13.2428
"5815",318,2021-11-13,NA,11.5356,13.2283
"5816",319,2021-11-14,NA,11.5168,13.215
"5817",320,2021-11-15,NA,11.4984,13.2013
"5818",321,2021-11-16,NA,11.4791,13.1839
"5819",322,2021-11-17,NA,11.4586,13.1627
"5820",323,2021-11-18,NA,11.4367,13.1399
"5821",324,2021-11-19,NA,11.413,13.117
"5822",325,2021-11-20,NA,11.3886,13.0929
"5823",326,2021-11-21,NA,11.3646,13.0635
"5824",327,2021-11-22,NA,11.3407,13.0299
"5825",328,2021-11-23,NA,11.3165,12.9988
"5826",329,2021-11-24,NA,11.2916,12.9666
"5827",330,2021-11-25,NA,11.2653,12.9306
"5828",331,2021-11-26,NA,11.2372,12.8929
"5829",332,2021-11-27,NA,11.2079,12.8561
"5830",333,2021-11-28,NA,11.1783,12.8332
"5831",334,2021-11-29,NA,11.1487,12.8163
"5832",335,2021-11-30,NA,11.1188,12.7996
"5833",336,2021-12-01,NA,11.0884,12.7829
"5834",337,2021-12-02,NA,11.0569,12.765
"5835",338,2021-12-03,NA,11.0241,12.7466
"5836",339,2021-12-04,NA,10.9907,12.727
"5837",340,2021-12-05,NA,10.9572,12.7073
"5838",341,2021-12-06,NA,10.9239,12.6891
"5839",342,2021-12-07,NA,10.8915,12.6709
"5840",343,2021-12-08,NA,10.86,12.6537
"5841",344,2021-12-09,NA,10.8291,12.6361
"5842",345,2021-12-10,NA,10.7989,12.6157
"5843",346,2021-12-11,NA,10.7699,12.5959
"5844",347,2021-12-12,NA,10.7411,12.5673
"5845",348,2021-12-13,NA,10.7131,12.5328
"5846",349,2021-12-14,NA,10.6861,12.4906
"5847",350,2021-12-15,NA,10.6599,12.4366
"5848",351,2021-12-16,NA,10.6348,12.3805
"5849",352,2021-12-17,NA,10.6115,12.3263
"5850",353,2021-12-18,NA,10.5899,12.2751
"5851",354,2021-12-19,NA,10.5702,12.2279
"5852",355,2021-12-20,NA,10.5518,12.1826
"5853",356,2021-12-21,NA,10.5343,12.1375
"5854",357,2021-12-22,NA,10.5176,12.0963
"5855",358,2021-12-23,NA,10.5021,12.067
"5856",359,2021-12-24,NA,10.488,12.0421
"5857",360,2021-12-25,NA,10.4754,12.0204
"5858",361,2021-12-26,NA,10.4642,12.0017
"5859",362,2021-12-27,NA,10.4547,11.9832
"5860",363,2021-12-28,NA,10.4461,11.9664
"5861",364,2021-12-29,NA,10.4383,11.9497
"5862",365,2021-12-30,NA,10.4312,11.9325
"5863",366,2021-12-31,NA,10.4246,11.9154
"5864",1,2022-01-01,NA,10.4183,11.8983
"5865",2,2022-01-02,NA,10.4124,11.8823
"5866",3,2022-01-03,NA,10.4072,11.8665
"5867",4,2022-01-04,NA,10.4023,11.8512
"5868",5,2022-01-05,NA,10.3975,11.8334
"5869",6,2022-01-06,NA,10.3932,11.8143
"5870",7,2022-01-07,NA,10.3883,11.7984
"5871",8,2022-01-08,NA,10.383,11.7817
"5872",9,2022-01-09,NA,10.3769,11.7648
"5873",10,2022-01-10,NA,10.3701,11.7479
"5874",11,2022-01-11,NA,10.3625,11.7284
"5875",12,2022-01-12,NA,10.3553,11.6986
"5876",13,2022-01-13,NA,10.3483,11.6692
"5877",14,2022-01-14,NA,10.3417,11.6488
"5878",15,2022-01-15,NA,10.3352,11.6378
"5879",16,2022-01-16,NA,10.3285,11.6292
"5880",17,2022-01-17,NA,10.3216,11.6239
"5881",18,2022-01-18,NA,10.3148,11.6191
"5882",19,2022-01-19,NA,10.3084,11.6145
"5883",20,2022-01-20,NA,10.3025,11.6083
"5884",21,2022-01-21,NA,10.2971,11.6028
"5885",22,2022-01-22,NA,10.292,11.5962
"5886",23,2022-01-23,NA,10.2868,11.5832
"5887",24,2022-01-24,NA,10.2817,11.5686
"5888",25,2022-01-25,NA,10.2764,11.5571
"5889",26,2022-01-26,NA,10.271,11.549
"5890",27,2022-01-27,NA,10.266,11.5446
"5891",28,2022-01-28,NA,10.2612,11.5417
"5892",29,2022-01-29,NA,10.2558,11.5403
"5893",30,2022-01-30,NA,10.2495,11.5406
"5894",31,2022-01-31,NA,10.2427,11.54
"5895",32,2022-02-01,NA,10.2357,11.5394
"5896",33,2022-02-02,NA,10.2286,11.538
"5897",34,2022-02-03,NA,10.2214,11.5351
"5898",35,2022-02-04,NA,10.2134,11.5326
"5899",36,2022-02-05,NA,10.205,11.5315
"5900",37,2022-02-06,NA,10.1955,11.5291
"5901",38,2022-02-07,NA,10.185,11.5216
"5902",39,2022-02-08,NA,10.1744,11.5126
"5903",40,2022-02-09,NA,10.164,11.5039
"5904",41,2022-02-10,NA,10.1541,11.4952
"5905",42,2022-02-11,NA,10.1446,11.4868
"5906",43,2022-02-12,NA,10.1353,11.4905
"5907",44,2022-02-13,NA,10.1259,11.499
"5908",45,2022-02-14,NA,10.1168,11.5082
"5909",46,2022-02-15,NA,10.1079,11.5194
"5910",47,2022-02-16,NA,10.0993,11.5299
"5911",48,2022-02-17,NA,10.0912,11.5374
"5912",49,2022-02-18,NA,10.0835,11.5448
"5913",50,2022-02-19,NA,10.0757,11.5497
"5914",51,2022-02-20,NA,10.0676,11.5543
"5915",52,2022-02-21,NA,10.0598,11.5583
"5916",53,2022-02-22,NA,10.0521,11.5623
"5917",54,2022-02-23,NA,10.0452,11.5657
"5918",55,2022-02-24,NA,10.0388,11.5683
"5919",56,2022-02-25,NA,10.0329,11.567
"5920",57,2022-02-26,NA,10.0277,11.5638
"5921",58,2022-02-27,NA,10.0231,11.5582
"5922",59,2022-02-28,NA,10.0192,11.5523
"5923",61,2022-03-01,NA,10.0154,11.5421
"5924",62,2022-03-02,NA,10.0158,11.5405
"5925",63,2022-03-03,NA,10.0165,11.5392
"5926",64,2022-03-04,NA,10.0179,11.5393
"5927",65,2022-03-05,NA,10.0197,11.5418
"5928",66,2022-03-06,NA,10.0228,11.5447
"5929",67,2022-03-07,NA,10.027,11.5528
"5930",68,2022-03-08,NA,10.0326,11.562
"5931",69,2022-03-09,NA,10.0396,11.5719
"5932",70,2022-03-10,NA,10.0472,11.5828
"5933",71,2022-03-11,NA,10.0551,11.5903
"5934",72,2022-03-12,NA,10.063,11.5955
"5935",73,2022-03-13,NA,10.0709,11.6003
"5936",74,2022-03-14,NA,10.0794,11.6039
"5937",75,2022-03-15,NA,10.088,11.6062
"5938",76,2022-03-16,NA,10.0962,11.6033
"5939",77,2022-03-17,NA,10.1033,11.5987
"5940",78,2022-03-18,NA,10.1105,11.5935
"5941",79,2022-03-19,NA,10.117,11.5845
"5942",80,2022-03-20,NA,10.1229,11.5717
"5943",81,2022-03-21,NA,10.1287,11.5569
"5944",82,2022-03-22,NA,10.1349,11.5421
"5945",83,2022-03-23,NA,10.141,11.5247
"5946",84,2022-03-24,NA,10.1466,11.5081
"5947",85,2022-03-25,NA,10.1516,11.4959
"5948",86,2022-03-26,NA,10.1555,11.4839
"5949",87,2022-03-27,NA,10.1589,11.4727
"5950",88,2022-03-28,NA,10.1624,11.4623
"5951",89,2022-03-29,NA,10.1657,11.4537
"5952",90,2022-03-30,NA,10.1693,11.4464
"5953",91,2022-03-31,NA,10.1732,11.4423
"5954",92,2022-04-01,NA,10.1769,11.4381
"5955",93,2022-04-02,NA,10.1797,11.4319
"5956",94,2022-04-03,NA,10.1833,11.4283
"5957",95,2022-04-04,NA,10.1874,11.4253
"5958",96,2022-04-05,NA,10.1923,11.4233
"5959",97,2022-04-06,NA,10.1984,11.4223
"5960",98,2022-04-07,NA,10.2059,11.4205
"5961",99,2022-04-08,NA,10.2143,11.4174
"5962",100,2022-04-09,NA,10.2229,11.415
"5963",101,2022-04-10,NA,10.2313,11.4125
"5964",102,2022-04-11,NA,10.2397,11.4134
"5965",103,2022-04-12,NA,10.2482,11.4167
"5966",104,2022-04-13,NA,10.2575,11.4224
"5967",105,2022-04-14,NA,10.2663,11.4285
"5968",106,2022-04-15,NA,10.277,11.4352
"5969",107,2022-04-16,NA,10.2881,11.4461
"5970",108,2022-04-17,NA,10.2987,11.4574
"5971",109,2022-04-18,NA,10.3076,11.4655
"5972",110,2022-04-19,NA,10.3153,11.4772
"5973",111,2022-04-20,NA,10.3221,11.4939
"5974",112,2022-04-21,NA,10.3291,11.513
"5975",113,2022-04-22,NA,10.3347,11.5308
"5976",114,2022-04-23,NA,10.3404,11.552
"5977",115,2022-04-24,NA,10.3466,11.5725
"5978",116,2022-04-25,NA,10.354,11.5887
"5979",117,2022-04-26,NA,10.361,11.604
"5980",118,2022-04-27,NA,10.3692,11.619
"5981",119,2022-04-28,NA,10.3798,11.6385
"5982",120,2022-04-29,NA,10.3934,11.6639
"5983",121,2022-04-30,NA,10.4088,11.689
"5984",122,2022-05-01,NA,10.4248,11.7112
"5985",123,2022-05-02,NA,10.4404,11.731
"5986",124,2022-05-03,NA,10.4586,11.7523
"5987",125,2022-05-04,NA,10.4778,11.7785
"5988",126,2022-05-05,NA,10.4975,11.7974
"5989",127,2022-05-06,NA,10.5179,11.8143
"5990",128,2022-05-07,NA,10.5386,11.8302
"5991",129,2022-05-08,NA,10.5591,11.8439
"5992",130,2022-05-09,NA,10.5799,11.8632
"5993",131,2022-05-10,NA,10.6011,11.8835
"5994",132,2022-05-11,NA,10.6251,11.9065
"5995",133,2022-05-12,NA,10.6531,11.9325
"5996",134,2022-05-13,NA,10.6845,11.9599
"5997",135,2022-05-14,NA,10.7169,11.9864
"5998",136,2022-05-15,NA,10.7523,12.0134
"5999",137,2022-05-16,NA,10.7892,12.0426
"6000",138,2022-05-17,NA,10.8297,12.0765
"6001",139,2022-05-18,11.29,10.8748,12.1142
"6002",140,2022-05-19,11.36,10.9253,12.1608
"6003",141,2022-05-20,9.43,10.9792,12.2103
"6004",142,2022-05-21,9.19,11.0365,12.2652
"6005",143,2022-05-22,10.15,11.0948,12.3214
"6006",144,2022-05-23,10.88,11.154,12.3788
"6007",145,2022-05-24,10.85,11.2138,12.4361
"6008",146,2022-05-25,11.11,11.273,12.4939
"6009",147,2022-05-26,11.5,11.3292,12.5503
"6010",148,2022-05-27,11.42,11.3833,12.6077
"6011",149,2022-05-28,10.73,11.4324,12.665
"6012",150,2022-05-29,11.59,11.4756,12.717
"6013",151,2022-05-30,10.18,11.5123,12.7621
"6014",152,2022-05-31,9.04,11.5458,12.8078
"6015",153,2022-06-01,10.63,11.5763,12.8525
"6016",154,2022-06-02,9.6,11.6052,12.8943
"6017",155,2022-06-03,10.2,11.6327,12.9426
"6018",156,2022-06-04,10.04,11.6593,12.984
"6019",157,2022-06-05,10.91,11.6879,13.032
"6020",158,2022-06-06,NA,11.7199,13.0849
"6021",159,2022-06-07,NA,11.7567,13.1426
"6022",160,2022-06-08,12.62,11.7988,13.2031
"6023",161,2022-06-09,12.57,11.8447,13.2608
"6024",162,2022-06-10,13.44,11.8947,13.3198
"6025",163,2022-06-11,14.19,11.9459,13.379
"6026",164,2022-06-12,12.72,11.9968,13.4355
"6027",165,2022-06-13,12.43,12.0482,13.4926
"6028",166,2022-06-14,11.6,12.0995,13.5503
"6029",167,2022-06-15,11.41,12.151,13.6086
"6030",168,2022-06-16,12.27,12.2006,13.6643
"6031",169,2022-06-17,11.7,12.2476,13.7159
"6032",170,2022-06-18,11.84,12.2903,13.7643
"6033",171,2022-06-19,12.28,12.3284,13.8075
"6034",172,2022-06-20,12.84,12.3659,13.849
"6035",173,2022-06-21,13.17,12.4026,13.8866
"6036",174,2022-06-22,11.73,12.4391,13.9248
"6037",175,2022-06-23,11.93,12.4766,13.9638
"6038",176,2022-06-24,12.36,12.5146,14.0041
"6039",177,2022-06-25,13.07,12.5547,14.0455
"6040",178,2022-06-26,14.06,12.5969,14.0863
"6041",179,2022-06-27,14.05,12.6438,14.127
"6042",180,2022-06-28,14.21,12.6962,14.1683
"6043",181,2022-06-29,13.79,12.7544,14.2097
"6044",182,2022-06-30,13.41,12.8173,14.2515
"6045",183,2022-07-01,14.36,12.8822,14.2899
"6046",184,2022-07-02,14.17,12.9492,14.3291
"6047",185,2022-07-03,14.53,13.0193,14.3719
"6048",186,2022-07-04,13.89,13.091,14.417
"6049",187,2022-07-05,14.15,13.164,14.4627
"6050",188,2022-07-06,14.26,13.2358,14.5117
"6051",189,2022-07-07,14.31,13.3061,14.5583
"6052",190,2022-07-08,14.66,13.3724,14.6052
"6053",191,2022-07-09,14.33,13.4325,14.6488
"6054",192,2022-07-10,14.33,13.4878,14.691
"6055",193,2022-07-11,13.95,13.5396,14.7313
"6056",194,2022-07-12,15.27,13.5889,14.7685
"6057",195,2022-07-13,14.56,13.636,14.8059
"6058",196,2022-07-14,13.58,13.6802,14.8405
"6059",197,2022-07-15,14.24,13.7231,14.8741
"6060",198,2022-07-16,14.3,13.7637,14.906
"6061",199,2022-07-17,13.46,13.8044,14.9406
"6062",200,2022-07-18,14.08,13.8446,14.9793
"6063",201,2022-07-19,14.46,13.8858,15.0177
"6064",202,2022-07-20,13.75,13.9286,15.057
"6065",203,2022-07-21,13.83,13.9704,15.0983
"6066",204,2022-07-22,13.92,14.0097,15.1364
"6067",205,2022-07-23,14.33,14.0471,15.1728
"6068",206,2022-07-24,15.01,14.0823,15.2079
"6069",207,2022-07-25,14.5,14.1159,15.2395
